step,energy
4827,-2756.1600000000
4828,-2756.1600000000
4829,-2756.1600000000
4830,-2756.1600000000
4831,-2756.1600000000
4832,-2756.1600000000
4833,-2756.1600000000
4834,-2756.1600000000
4835,-2756.1600000000
4836,-2756.1600000000
4837,-2756.1600000000
4838,-2756.1600000000
4839,-2756.1600000000
4840,-2756.1600000000
4841,-2756.1600000000
4842,-2756.1600000000
4843,-2756.1600000000
4844,-2756.1600000000
4845,-2756.1600000000
4846,-2756.1600000000
4847,-2756.1600000000
4848,-2756.1600000000
4849,-2756.1600000000
4850,-2756.1600000000
4851,-2756.1600000000
4852,-2756.1600000000
4853,-2756.1600000000
4854,-2756.1600000000
4855,-2756.1600000000
4856,-2756.1600000000
4857,-2756.1600000000
4858,-2756.1600000000
4859,-2756.1600000000
4860,-2756.1600000000
4861,-2756.1600000000
4862,-2756.1600000000
4863,-2756.1600000000
4864,-2756.1600000000
4865,-2756.1600000000
4866,-2756.1600000000
4867,-2756.1600000000
4868,-2756.1600000000
4869,-2756.1600000000
4870,-2756.1600000000
4871,-2756.1600000000
4872,-2756.1600000000
4873,-2756.1600000000
4874,-2756.1600000000
4875,-2756.1600000000
4876,-2756.1600000000
4877,-2756.1600000000
4878,-2756.1600000000
4879,-2756.1600000000
4880,-2756.1600000000
4881,-2756.1600000000
4882,-2756.1600000000
4883,-2756.1600000000
4884,-2756.1600000000
4885,-2756.1600000000
4886,-2756.1600000000
4887,-2756.1600000000
4888,-2756.1600000000
4889,-2756.1600000000
4890,-2756.1600000000
4891,-2756.1600000000
4892,-2756.1600000000
4893,-2756.1600000000
4894,-2756.1600000000
4895,-2756.1600000000
4896,-2756.1600000000
4897,-2756.1600000000
4898,-2756.1600000000
4899,-2756.1600000000
4900,-2756.1600000000
4901,-2756.1600000000
4902,-2756.1600000000
4903,-2756.1600000000
4904,-2756.1600000000
4905,-2756.1600000000
4906,-2756.1600000000
4907,-2756.1600000000
4908,-2756.1600000000
4909,-2756.1600000000
4910,-2756.1600000000
4911,-2756.1600000000
4912,-2756.1600000000
4913,-2756.1600000000
4914,-2756.1600000000
4915,-2756.1600000000
4916,-2756.1600000000
4917,-2756.1600000000
4918,-2756.1600000000
4919,-2756.1600000000
4920,-2756.1600000000
4921,-2756.1600000000
4922,-2756.1600000000
4923,-2756.1600000000
4924,-2756.1600000000
4925,-2756.1600000000
4926,-2756.1600000000
4927,-2756.1600000000
4928,-2756.1600000000
4929,-2756.1600000000
4930,-2756.1600000000
4931,-2756.1600000000
4932,-2756.1600000000
4933,-2756.1600000000
4934,-2756.1600000000
4935,-2756.1600000000
4936,-2756.1600000000
4937,-2756.1600000000
4938,-2756.1600000000
4939,-2756.1600000000
4940,-2756.1600000000
4941,-2756.1600000000
4942,-2756.1600000000
4943,-2756.1600000000
4944,-2756.1600000000
4945,-2756.1600000000
4946,-2756.1600000000
4947,-2756.1600000000
4948,-2756.1600000000
4949,-2756.1600000000
4950,-2756.1600000000
4951,-2756.1600000000
4952,-2756.1600000000
4953,-2756.1600000000
4954,-2756.1600000000
4955,-2756.1600000000
4956,-2756.1600000000
4957,-2756.1600000000
4958,-2756.1600000000
4959,-2756.1600000000
4960,-2756.1600000000
4961,-2756.1600000000
4962,-2756.1600000000
4963,-2756.1600000000
4964,-2756.1600000000
4965,-2756.1600000000
4966,-2756.1600000000
4967,-2756.1600000000
4968,-2756.1600000000
4969,-2756.1600000000
4970,-2756.1600000000
4971,-2756.1600000000
4972,-2756.1600000000
4973,-2756.1600000000
4974,-2756.1600000000
4975,-2756.1600000000
4976,-2756.1600000000
4977,-2756.1600000000
4978,-2756.1600000000
4979,-2756.1600000000
4980,-2756.1600000000
4981,-2756.1600000000
4982,-2756.1600000000
4983,-2756.1600000000
4984,-2756.1600000000
4985,-2756.1600000000
4986,-2756.1600000000
4987,-2756.1600000000
4988,-2756.1600000000
4989,-2756.1600000000
4990,-2756.1600000000
4991,-2756.1600000000
4992,-2756.1600000000
4993,-2756.1600000000
4994,-2756.1600000000
4995,-2756.1600000000
4996,-2756.1600000000
4997,-2756.1600000000
4998,-2756.1600000000
4999,-2756.1600000000
5000,-2756.1600000000
5001,-2756.1600000000
5002,-2756.1600000000
5003,-2756.1600000000
5004,-2756.1600000000
5005,-2756.1600000000
5006,-2756.1600000000
5007,-2756.1600000000
5008,-2756.1600000000
5009,-2756.1600000000
5010,-2756.1600000000
5011,-2756.1600000000
5012,-2756.1600000000
5013,-2756.1600000000
5014,-2756.1600000000
5015,-2756.1600000000
5016,-2756.1600000000
5017,-2756.1600000000
5018,-2756.1600000000
5019,-2756.1600000000
5020,-2756.1600000000
5021,-2756.1600000000
5022,-2756.1600000000
5023,-2756.1600000000
5024,-2756.1600000000
5025,-2756.1600000000
5026,-2756.1600000000
5027,-2756.1600000000
5028,-2756.1600000000
5029,-2756.1600000000
5030,-2756.1600000000
5031,-2756.1600000000
5032,-2756.1600000000
5033,-2756.1600000000
5034,-2756.1600000000
5035,-2756.1600000000
5036,-2756.1600000000
5037,-2756.1600000000
5038,-2756.1600000000
5039,-2756.1600000000
5040,-2756.1600000000
5041,-2756.1600000000
5042,-2756.1600000000
5043,-2756.1600000000
5044,-2756.1600000000
5045,-2756.1600000000
5046,-2756.1600000000
5047,-2756.1600000000
5048,-2756.1600000000
5049,-2756.1600000000
5050,-2756.1600000000
5051,-2756.1600000000
5052,-2756.1600000000
5053,-2756.1600000000
5054,-2756.1600000000
5055,-2756.1600000000
5056,-2756.1600000000
5057,-2756.1600000000
5058,-2756.1600000000
5059,-2756.1600000000
5060,-2756.1600000000
5061,-2756.1600000000
5062,-2756.1600000000
5063,-2756.1600000000
5064,-2756.1600000000
5065,-2756.1600000000
5066,-2756.1600000000
5067,-2756.1600000000
5068,-2756.1600000000
5069,-2756.1600000000
5070,-2756.1600000000
5071,-2756.1600000000
5072,-2756.1600000000
5073,-2756.1600000000
5074,-2756.1600000000
5075,-2756.1600000000
5076,-2756.1600000000
5077,-2756.1600000000
5078,-2756.1600000000
5079,-2756.1600000000
5080,-2756.1600000000
5081,-2756.1600000000
5082,-2756.1600000000
5083,-2756.1600000000
5084,-2756.1600000000
5085,-2756.1600000000
5086,-2756.1600000000
5087,-2756.1600000000
5088,-2756.1600000000
5089,-2756.1600000000
5090,-2756.1600000000
5091,-2756.1600000000
5092,-2756.1600000000
5093,-2756.1600000000
5094,-2756.1600000000
5095,-2756.1600000000
5096,-2756.1600000000
5097,-2756.1600000000
5098,-2756.1600000000
5099,-2756.1600000000
5100,-2756.1600000000
5101,-2756.1600000000
5102,-2756.1600000000
5103,-2756.1600000000
5104,-2756.1600000000
5105,-2756.1600000000
5106,-2756.1600000000
5107,-2756.1600000000
5108,-2756.1600000000
5109,-2756.1600000000
5110,-2756.1600000000
5111,-2756.1600000000
5112,-2756.1600000000
5113,-2756.1600000000
5114,-2756.1600000000
5115,-2756.1600000000
5116,-2756.1600000000
5117,-2756.1600000000
5118,-2756.1600000000
5119,-2756.1600000000
5120,-2756.1600000000
5121,-2756.1600000000
5122,-2756.1600000000
5123,-2756.1600000000
5124,-2756.1600000000
5125,-2756.1600000000
5126,-2756.1600000000
5127,-2756.1600000000
5128,-2756.1600000000
5129,-2756.1600000000
5130,-2756.1600000000
5131,-2756.1600000000
5132,-2756.1600000000
5133,-2756.1600000000
5134,-2756.1600000000
5135,-2756.1600000000
5136,-2756.1600000000
5137,-2756.1600000000
5138,-2756.1600000000
5139,-2756.1600000000
5140,-2756.1600000000
5141,-2756.1600000000
5142,-2756.1600000000
5143,-2756.1600000000
5144,-2756.1600000000
5145,-2756.1600000000
5146,-2756.1600000000
5147,-2756.1600000000
5148,-2756.1600000000
5149,-2756.1600000000
5150,-2756.1600000000
5151,-2756.1600000000
5152,-2756.1600000000
5153,-2756.1600000000
5154,-2756.1600000000
5155,-2756.1600000000
5156,-2756.1600000000
5157,-2756.1600000000
5158,-2756.1600000000
5159,-2756.1600000000
5160,-2756.1600000000
5161,-2756.1600000000
5162,-2756.1600000000
5163,-2756.1600000000
5164,-2756.1600000000
5165,-2756.1600000000
5166,-2756.1600000000
5167,-2756.1600000000
5168,-2756.1600000000
5169,-2756.1600000000
5170,-2756.1600000000
5171,-2756.1600000000
5172,-2756.1600000000
5173,-2756.1600000000
5174,-2756.1600000000
5175,-2756.1600000000
5176,-2756.1600000000
5177,-2756.1600000000
5178,-2756.1600000000
5179,-2756.1600000000
5180,-2756.1600000000
5181,-2756.1600000000
5182,-2756.1600000000
5183,-2756.1600000000
5184,-2756.1600000000
5185,-2756.1600000000
5186,-2756.1600000000
5187,-2756.1600000000
5188,-2756.1600000000
5189,-2756.1600000000
5190,-2756.1600000000
5191,-2756.1600000000
5192,-2756.1600000000
5193,-2756.1600000000
5194,-2756.1600000000
5195,-2756.1600000000
5196,-2756.1600000000
5197,-2756.1600000000
5198,-2756.1600000000
5199,-2756.1600000000
5200,-2756.1600000000
5201,-2756.1600000000
5202,-2756.1600000000
5203,-2756.1600000000
5204,-2756.1600000000
5205,-2756.1600000000
5206,-2756.1600000000
5207,-2756.1600000000
5208,-2756.1600000000
5209,-2756.1600000000
5210,-2756.1600000000
5211,-2756.1600000000
5212,-2756.1600000000
5213,-2756.1600000000
5214,-2756.1600000000
5215,-2756.1600000000
5216,-2756.1600000000
5217,-2756.1600000000
5218,-2756.1600000000
5219,-2756.1600000000
5220,-2756.1600000000
5221,-2756.1600000000
5222,-2756.1600000000
5223,-2756.1600000000
5224,-2756.1600000000
5225,-2756.1600000000
5226,-2756.1600000000
5227,-2756.1600000000
5228,-2756.1600000000
5229,-2756.1600000000
5230,-2756.1600000000
5231,-2756.1600000000
5232,-2756.1600000000
5233,-2756.1600000000
5234,-2756.1600000000
5235,-2756.1600000000
5236,-2756.1600000000
5237,-2756.1600000000
5238,-2756.1600000000
5239,-2756.1600000000
5240,-2756.1600000000
5241,-2756.1600000000
5242,-2756.1600000000
5243,-2756.1600000000
5244,-2756.1600000000
5245,-2756.1600000000
5246,-2756.1600000000
5247,-2756.1600000000
5248,-2756.1600000000
5249,-2756.1600000000
5250,-2756.1600000000
5251,-2756.1600000000
5252,-2756.1600000000
5253,-2756.1600000000
5254,-2756.1600000000
5255,-2756.1600000000
5256,-2756.1600000000
5257,-2756.1600000000
5258,-2756.1600000000
5259,-2756.1600000000
5260,-2756.1600000000
5261,-2756.1600000000
5262,-2756.1600000000
5263,-2756.1600000000
5264,-2756.1600000000
5265,-2756.1600000000
5266,-2756.1600000000
5267,-2756.1600000000
5268,-2756.1600000000
5269,-2756.1600000000
5270,-2756.1600000000
5271,-2756.1600000000
5272,-2756.1600000000
5273,-2756.1600000000
5274,-2756.1600000000
5275,-2756.1600000000
5276,-2756.1600000000
5277,-2756.1600000000
5278,-2756.1600000000
5279,-2756.1600000000
5280,-2756.1600000000
5281,-2756.1600000000
5282,-2756.1600000000
5283,-2756.1600000000
5284,-2756.1600000000
5285,-2756.1600000000
5286,-2756.1600000000
5287,-2756.1600000000
5288,-2756.1600000000
5289,-2756.1600000000
5290,-2756.1600000000
5291,-2756.1600000000
5292,-2756.1600000000
5293,-2756.1600000000
5294,-2756.1600000000
5295,-2756.1600000000
5296,-2756.1600000000
5297,-2756.1600000000
5298,-2756.1600000000
5299,-2756.1600000000
5300,-2756.1600000000
5301,-2756.1600000000
5302,-2756.1600000000
5303,-2756.1600000000
5304,-2756.1600000000
5305,-2756.1600000000
5306,-2756.1600000000
5307,-2756.1600000000
5308,-2756.1600000000
5309,-2756.1600000000
5310,-2756.1600000000
5311,-2756.1600000000
5312,-2756.1600000000
5313,-2756.1600000000
5314,-2756.1600000000
5315,-2756.1600000000
5316,-2756.1600000000
5317,-2756.1600000000
5318,-2756.1600000000
5319,-2756.1600000000
5320,-2756.1600000000
5321,-2756.1600000000
5322,-2756.1600000000
5323,-2756.1600000000
5324,-2756.1600000000
5325,-2756.1600000000
5326,-2756.1600000000
5327,-2756.1600000000
5328,-2756.1600000000
5329,-2756.1600000000
5330,-2756.1600000000
5331,-2756.1600000000
5332,-2756.1600000000
5333,-2756.1600000000
5334,-2756.1600000000
5335,-2756.1600000000
5336,-2756.1600000000
5337,-2756.1600000000
5338,-2756.1600000000
5339,-2756.1600000000
5340,-2756.1600000000
5341,-2756.1600000000
5342,-2756.1600000000
5343,-2756.1600000000
5344,-2756.1600000000
5345,-2756.1600000000
5346,-2756.1600000000
5347,-2756.1600000000
5348,-2756.1600000000
5349,-2756.1600000000
5350,-2756.1600000000
5351,-2756.1600000000
5352,-2756.1600000000
5353,-2756.1600000000
5354,-2756.1600000000
5355,-2756.1600000000
5356,-2756.1600000000
5357,-2756.1600000000
5358,-2756.1600000000
5359,-2756.1600000000
5360,-2756.1600000000
5361,-2756.1600000000
5362,-2756.1600000000
5363,-2756.1600000000
5364,-2756.1600000000
5365,-2756.1600000000
5366,-2756.1600000000
5367,-2756.1600000000
5368,-2756.1600000000
5369,-2756.1600000000
5370,-2756.1600000000
5371,-2756.1600000000
5372,-2756.1600000000
5373,-2756.1600000000
5374,-2756.1600000000
5375,-2756.1600000000
5376,-2756.1600000000
5377,-2756.1600000000
5378,-2756.1600000000
5379,-2756.1600000000
5380,-2756.1600000000
5381,-2756.1600000000
5382,-2756.1600000000
5383,-2756.1600000000
5384,-2756.1600000000
5385,-2756.1600000000
5386,-2756.1600000000
5387,-2756.1600000000
5388,-2756.1600000000
5389,-2756.1600000000
5390,-2756.1600000000
5391,-2756.1600000000
5392,-2756.1600000000
5393,-2756.1600000000
5394,-2756.1600000000
5395,-2756.1600000000
5396,-2756.1600000000
5397,-2756.1600000000
5398,-2756.1600000000
5399,-2756.1600000000
5400,-2756.1600000000
5401,-2756.1600000000
5402,-2756.1600000000
5403,-2756.1600000000
5404,-2756.1600000000
5405,-2756.1600000000
5406,-2756.1600000000
5407,-2756.1600000000
5408,-2756.1600000000
5409,-2756.1600000000
5410,-2756.1600000000
5411,-2756.1600000000
5412,-2756.1600000000
5413,-2756.1600000000
5414,-2756.1600000000
5415,-2756.1600000000
5416,-2756.1600000000
5417,-2756.1600000000
5418,-2756.1600000000
5419,-2756.1600000000
5420,-2756.1600000000
5421,-2756.1600000000
5422,-2756.1600000000
5423,-2756.1600000000
5424,-2756.1600000000
5425,-2756.1600000000
5426,-2756.1600000000
5427,-2756.1600000000
5428,-2756.1600000000
5429,-2756.1600000000
5430,-2756.1600000000
5431,-2756.1600000000
5432,-2756.1600000000
5433,-2756.1600000000
5434,-2756.1600000000
5435,-2756.1600000000
5436,-2756.1600000000
5437,-2756.1600000000
5438,-2756.1600000000
5439,-2756.1600000000
5440,-2756.1600000000
5441,-2756.1600000000
5442,-2756.1600000000
5443,-2756.1600000000
5444,-2756.1600000000
5445,-2756.1600000000
5446,-2756.1600000000
5447,-2756.1600000000
5448,-2756.1600000000
5449,-2756.1600000000
5450,-2756.1600000000
5451,-2756.1600000000
5452,-2756.1600000000
5453,-2756.1600000000
5454,-2756.1600000000
5455,-2756.1600000000
5456,-2756.1600000000
5457,-2756.1600000000
5458,-2756.1600000000
5459,-2756.1600000000
5460,-2756.1600000000
5461,-2756.1600000000
5462,-2756.1600000000
5463,-2756.1600000000
5464,-2756.1600000000
5465,-2756.1600000000
5466,-2756.1600000000
5467,-2756.1600000000
5468,-2756.1600000000
5469,-2756.1600000000
5470,-2756.1600000000
5471,-2756.1600000000
5472,-2756.1600000000
5473,-2756.1600000000
5474,-2756.1600000000
5475,-2756.1600000000
5476,-2756.1600000000
5477,-2756.1600000000
5478,-2756.1600000000
5479,-2756.1600000000
5480,-2756.1600000000
5481,-2756.1600000000
5482,-2756.1600000000
5483,-2756.1600000000
5484,-2756.1600000000
5485,-2756.1600000000
5486,-2756.1600000000
5487,-2756.1600000000
5488,-2756.1600000000
5489,-2756.1600000000
5490,-2756.1600000000
5491,-2756.1600000000
5492,-2756.1600000000
5493,-2756.1600000000
5494,-2756.1600000000
5495,-2756.1600000000
5496,-2756.1600000000
5497,-2756.1600000000
5498,-2756.1600000000
5499,-2756.1600000000
5500,-2756.1600000000
5501,-2756.1600000000
5502,-2756.1600000000
5503,-2756.1600000000
5504,-2756.1600000000
5505,-2756.1600000000
5506,-2756.1600000000
5507,-2756.1600000000
5508,-2756.1600000000
5509,-2756.1600000000
5510,-2756.1600000000
5511,-2756.1600000000
5512,-2756.1600000000
5513,-2756.1600000000
5514,-2756.1600000000
5515,-2756.1600000000
5516,-2756.1600000000
5517,-2756.1600000000
5518,-2756.1600000000
5519,-2756.1600000000
5520,-2756.1600000000
5521,-2756.1600000000
5522,-2756.1600000000
5523,-2756.1600000000
5524,-2756.1600000000
5525,-2756.1600000000
5526,-2756.1600000000
5527,-2756.1600000000
5528,-2756.1600000000
5529,-2756.1600000000
5530,-2756.1600000000
5531,-2756.1600000000
5532,-2756.1600000000
5533,-2756.1600000000
5534,-2756.1600000000
5535,-2756.1600000000
5536,-2756.1600000000
5537,-2756.1600000000
5538,-2756.1600000000
5539,-2756.1600000000
5540,-2756.1600000000
5541,-2756.1600000000
5542,-2756.1600000000
5543,-2756.1600000000
5544,-2756.1600000000
5545,-2756.1600000000
5546,-2756.1600000000
5547,-2756.1600000000
5548,-2756.1600000000
5549,-2756.1600000000
5550,-2756.1600000000
5551,-2756.1600000000
5552,-2756.1600000000
5553,-2756.1600000000
5554,-2756.1600000000
5555,-2756.1600000000
5556,-2756.1600000000
5557,-2756.1600000000
5558,-2756.1600000000
5559,-2756.1600000000
5560,-2756.1600000000
5561,-2756.1600000000
5562,-2756.1600000000
5563,-2756.1600000000
5564,-2756.1600000000
5565,-2756.1600000000
5566,-2756.1600000000
5567,-2756.1600000000
5568,-2756.1600000000
5569,-2756.1600000000
5570,-2756.1600000000
5571,-2756.1600000000
5572,-2756.1600000000
5573,-2756.1600000000
5574,-2756.1600000000
5575,-2756.1600000000
5576,-2756.1600000000
5577,-2756.1600000000
5578,-2756.1600000000
5579,-2756.1600000000
5580,-2756.1600000000
5581,-2756.1600000000
5582,-2756.1600000000
5583,-2756.1600000000
5584,-2756.1600000000
5585,-2756.1600000000
5586,-2756.1600000000
5587,-2756.1600000000
5588,-2756.1600000000
5589,-2756.1600000000
5590,-2756.1600000000
5591,-2756.1600000000
5592,-2756.1600000000
5593,-2756.1600000000
5594,-2756.1600000000
5595,-2756.1600000000
5596,-2756.1600000000
5597,-2756.1600000000
5598,-2756.1600000000
5599,-2756.1600000000
5600,-2756.1600000000
5601,-2756.1600000000
5602,-2756.1600000000
5603,-2756.1600000000
5604,-2756.1600000000
5605,-2756.1600000000
5606,-2756.1600000000
5607,-2756.1600000000
5608,-2756.1600000000
5609,-2756.1600000000
5610,-2756.1600000000
5611,-2756.1600000000
5612,-2756.1600000000
5613,-2756.1600000000
5614,-2756.1600000000
5615,-2756.1600000000
5616,-2756.1600000000
5617,-2756.1600000000
5618,-2756.1600000000
5619,-2756.1600000000
5620,-2756.1600000000
5621,-2756.1600000000
5622,-2756.1600000000
5623,-2756.1600000000
5624,-2756.1600000000
5625,-2756.1600000000
5626,-2756.1600000000
5627,-2756.1600000000
5628,-2756.1600000000
5629,-2756.1600000000
5630,-2756.1600000000
5631,-2756.1600000000
5632,-2756.1600000000
5633,-2756.1600000000
5634,-2756.1600000000
5635,-2756.1600000000
5636,-2756.1600000000
5637,-2756.1600000000
5638,-2756.1600000000
5639,-2756.1600000000
5640,-2756.1600000000
5641,-2756.1600000000
5642,-2756.1600000000
5643,-2756.1600000000
5644,-2756.1600000000
5645,-2756.1600000000
5646,-2756.1600000000
5647,-2756.1600000000
5648,-2756.1600000000
5649,-2756.1600000000
5650,-2756.1600000000
5651,-2756.1600000000
5652,-2756.1600000000
5653,-2756.1600000000
5654,-2756.1600000000
5655,-2756.1600000000
5656,-2756.1600000000
5657,-2756.1600000000
5658,-2756.1600000000
5659,-2756.1600000000
5660,-2756.1600000000
5661,-2756.1600000000
5662,-2756.1600000000
5663,-2756.1600000000
5664,-2756.1600000000
5665,-2756.1600000000
5666,-2756.1600000000
5667,-2756.1600000000
5668,-2756.1600000000
5669,-2756.1600000000
5670,-2756.1600000000
5671,-2756.1600000000
5672,-2756.1600000000
5673,-2756.1600000000
5674,-2756.1600000000
5675,-2756.1600000000
5676,-2756.1600000000
5677,-2756.1600000000
5678,-2756.1600000000
5679,-2756.1600000000
5680,-2756.1600000000
5681,-2756.1600000000
5682,-2756.1600000000
5683,-2756.1600000000
5684,-2756.1600000000
5685,-2756.1600000000
5686,-2756.1600000000
5687,-2756.1600000000
5688,-2756.1600000000
5689,-2756.1600000000
5690,-2756.1600000000
5691,-2756.1600000000
5692,-2756.1600000000
5693,-2756.1600000000
5694,-2756.1600000000
5695,-2756.1600000000
5696,-2756.1600000000
5697,-2756.1600000000
5698,-2756.1600000000
5699,-2756.1600000000
5700,-2756.1600000000
5701,-2756.1600000000
5702,-2756.1600000000
5703,-2756.1600000000
5704,-2756.1600000000
5705,-2756.1600000000
5706,-2756.1600000000
5707,-2756.1600000000
5708,-2756.1600000000
5709,-2756.1600000000
5710,-2756.1600000000
5711,-2756.1600000000
5712,-2756.1600000000
5713,-2756.1600000000
5714,-2756.1600000000
5715,-2756.1600000000
5716,-2756.1600000000
5717,-2756.1600000000
5718,-2756.1600000000
5719,-2756.1600000000
5720,-2756.1600000000
5721,-2756.1600000000
5722,-2756.1600000000
5723,-2756.1600000000
5724,-2756.1600000000
5725,-2756.1600000000
5726,-2756.1600000000
5727,-2756.1600000000
5728,-2756.1600000000
5729,-2756.1600000000
5730,-2756.1600000000
5731,-2756.1600000000
5732,-2756.1600000000
5733,-2756.1600000000
5734,-2756.1600000000
5735,-2756.1600000000
5736,-2756.1600000000
5737,-2756.1600000000
5738,-2756.1600000000
5739,-2756.1600000000
5740,-2756.1600000000
5741,-2756.1600000000
5742,-2756.1600000000
5743,-2756.1600000000
5744,-2756.1600000000
5745,-2756.1600000000
5746,-2756.1600000000
5747,-2756.1600000000
5748,-2756.1600000000
5749,-2756.1600000000
5750,-2756.1600000000
5751,-2756.1600000000
5752,-2756.1600000000
5753,-2756.1600000000
5754,-2756.1600000000
5755,-2756.1600000000
5756,-2756.1600000000
5757,-2756.1600000000
5758,-2756.1600000000
5759,-2756.1600000000
5760,-2756.1600000000
5761,-2756.1600000000
5762,-2756.1600000000
5763,-2756.1600000000
5764,-2756.1600000000
5765,-2756.1600000000
5766,-2756.1600000000
5767,-2756.1600000000
5768,-2756.1600000000
5769,-2756.1600000000
5770,-2756.1600000000
5771,-2756.1600000000
5772,-2756.1600000000
5773,-2756.1600000000
5774,-2756.1600000000
5775,-2756.1600000000
5776,-2756.1600000000
5777,-2756.1600000000
5778,-2756.1600000000
5779,-2756.1600000000
5780,-2756.1600000000
5781,-2756.1600000000
5782,-2756.1600000000
5783,-2756.1600000000
5784,-2756.1600000000
5785,-2756.1600000000
5786,-2756.1600000000
5787,-2756.1600000000
5788,-2756.1600000000
5789,-2756.1600000000
5790,-2756.1600000000
5791,-2756.1600000000
5792,-2756.1600000000
5793,-2756.1600000000
5794,-2756.1600000000
5795,-2756.1600000000
5796,-2756.1600000000
5797,-2756.1600000000
5798,-2756.1600000000
5799,-2756.1600000000
5800,-2756.1600000000
5801,-2756.1600000000
5802,-2756.1600000000
5803,-2756.1600000000
5804,-2756.1600000000
5805,-2756.1600000000
5806,-2756.1600000000
5807,-2756.1600000000
5808,-2756.1600000000
5809,-2756.1600000000
5810,-2756.1600000000
5811,-2756.1600000000
5812,-2756.1600000000
5813,-2756.1600000000
5814,-2756.1600000000
5815,-2756.1600000000
5816,-2756.1600000000
5817,-2756.1600000000
5818,-2756.1600000000
5819,-2756.1600000000
5820,-2756.1600000000
5821,-2756.1600000000
5822,-2756.1600000000
5823,-2756.1600000000
5824,-2756.1600000000
5825,-2756.1600000000
5826,-2756.1600000000
5827,-2756.1600000000
5828,-2756.1600000000
5829,-2756.1600000000
5830,-2756.1600000000
5831,-2756.1600000000
5832,-2756.1600000000
5833,-2756.1600000000
5834,-2756.1600000000
5835,-2756.1600000000
5836,-2756.1600000000
5837,-2756.1600000000
5838,-2756.1600000000
5839,-2756.1600000000
5840,-2756.1600000000
5841,-2756.1600000000
5842,-2756.1600000000
5843,-2756.1600000000
5844,-2756.1600000000
5845,-2756.1600000000
5846,-2756.1600000000
5847,-2756.1600000000
5848,-2756.1600000000
5849,-2756.1600000000
5850,-2756.1600000000
5851,-2756.1600000000
5852,-2756.1600000000
5853,-2756.1600000000
5854,-2756.1600000000
5855,-2756.1600000000
5856,-2756.1600000000
5857,-2756.1600000000
5858,-2756.1600000000
5859,-2756.1600000000
5860,-2756.1600000000
5861,-2756.1600000000
5862,-2756.1600000000
5863,-2756.1600000000
5864,-2756.1600000000
5865,-2756.1600000000
5866,-2756.1600000000
5867,-2756.1600000000
5868,-2756.1600000000
5869,-2756.1600000000
5870,-2756.1600000000
5871,-2756.1600000000
5872,-2756.1600000000
5873,-2756.1600000000
5874,-2756.1600000000
5875,-2756.1600000000
5876,-2756.1600000000
5877,-2756.1600000000
5878,-2756.1600000000
5879,-2756.1600000000
5880,-2756.1600000000
5881,-2756.1600000000
5882,-2756.1600000000
5883,-2756.1600000000
5884,-2756.1600000000
5885,-2756.1600000000
5886,-2756.1600000000
5887,-2756.1600000000
5888,-2756.1600000000
5889,-2756.1600000000
5890,-2756.1600000000
5891,-2756.1600000000
5892,-2756.1600000000
5893,-2756.1600000000
5894,-2756.1600000000
5895,-2756.1600000000
5896,-2756.1600000000
5897,-2756.1600000000
5898,-2756.1600000000
5899,-2756.1600000000
5900,-2756.1600000000
5901,-2756.1600000000
5902,-2756.1600000000
5903,-2756.1600000000
5904,-2756.1600000000
5905,-2756.1600000000
5906,-2756.1600000000
5907,-2756.1600000000
5908,-2756.1600000000
5909,-2756.1600000000
5910,-2756.1600000000
5911,-2756.1600000000
5912,-2756.1600000000
5913,-2756.1600000000
5914,-2756.1600000000
5915,-2756.1600000000
5916,-2756.1600000000
5917,-2756.1600000000
5918,-2756.1600000000
5919,-2756.1600000000
5920,-2756.1600000000
5921,-2756.1600000000
5922,-2756.1600000000
5923,-2756.1600000000
5924,-2756.1600000000
5925,-2756.1600000000
5926,-2756.1600000000
5927,-2756.1600000000
5928,-2756.1600000000
5929,-2756.1600000000
5930,-2756.1600000000
5931,-2756.1600000000
5932,-2756.1600000000
5933,-2756.1600000000
5934,-2756.1600000000
5935,-2756.1600000000
5936,-2756.1600000000
5937,-2756.1600000000
5938,-2756.1600000000
5939,-2756.1600000000
5940,-2756.1600000000
5941,-2756.1600000000
5942,-2756.1600000000
5943,-2756.1600000000
5944,-2756.1600000000
5945,-2756.1600000000
5946,-2756.1600000000
5947,-2756.1600000000
5948,-2756.1600000000
5949,-2756.1600000000
5950,-2756.1600000000
5951,-2756.1600000000
5952,-2756.1600000000
5953,-2756.1600000000
5954,-2756.1600000000
5955,-2756.1600000000
5956,-2756.1600000000
5957,-2756.1600000000
5958,-2756.1600000000
5959,-2756.1600000000
5960,-2756.1600000000
5961,-2756.1600000000
5962,-2756.1600000000
5963,-2756.1600000000
5964,-2756.1600000000
5965,-2756.1600000000
5966,-2756.1600000000
5967,-2756.1600000000
5968,-2756.1600000000
5969,-2756.1600000000
5970,-2756.1600000000
5971,-2756.1600000000
5972,-2756.1600000000
5973,-2756.1600000000
5974,-2756.1600000000
5975,-2756.1600000000
5976,-2756.1600000000
5977,-2756.1600000000
5978,-2756.1600000000
5979,-2756.1600000000
5980,-2756.1600000000
5981,-2756.1600000000
5982,-2756.1600000000
5983,-2756.1600000000
5984,-2756.1600000000
5985,-2756.1600000000
5986,-2756.1600000000
5987,-2756.1600000000
5988,-2756.1600000000
5989,-2756.1600000000
5990,-2756.1600000000
5991,-2756.1600000000
5992,-2756.1600000000
